Fauquier County Sheriff Office,VA,12,,          52,           2,,          13,          10,          27,         558,          99,         438,          21,,,,,,,,,,
Fluvanna County Sheriff Department,VA,12,,          21,           1,,           4,           2,          14,         199,          42,         146,          11,,,,,,,,,,
Franklin County Sheriff Office,VA,12,,          60,           4,,           8,           1,          47,         523,         106,         369,          48,,,,,,,,,,
Frederick County Sheriff Office,VA,12,,          71,           1,,          29,          13,          28,       1352,         211,       1063,          78,,,,,,,,,,
Fredericksburg Police Dept,VA,12,      28411,         115,           1,,           5,          29,          80,       1141,          66,       1042,          33,         404.8,           3.5,,          17.6,         102.1,         281.6,       4016.1,         232.3,       3667.6,         116.2
Front Royal Police Dept,VA,12,      14730,          30,           0,,          19,           7,           4,         501,          40,         436,          25,         203.7,            .0,,         129.0,          47.5,          27.2,       3401.2,         271.6,       2959.9,         169.7
Gloucester County Sheriff Office,VA,12,,          39,           0,,          11,           6,          22,         677,          92,         563,          22,,,,,,,,,,
Halifax County Sheriff Department,VA,12,,          40,           0,,          15,           3,          22,         374,          96,         253,          25,,,,,,,,,,
Hampton Police Dept,VA,12,     136949,         293,          23,,          22,         120,         128,       4482,         722,       3534,         226,         213.9,          16.8,,          16.1,          87.6,          93.5,       3272.8,         527.2,       2580.5,         165.0
Hanover,VA,12,,          93,           1,,          13,          10,          69,       1005,          83,         875,          47,,,,,,,,,,
Harrisonburg Police Dept,VA,12,      51767,         106,           1,,          17,          17,          71,       1369,         205,       1129,          35,         204.8,           1.9,,          32.8,          32.8,         137.2,       2644.5,         396.0,       2180.9,          67.6
Henrico County Police Dept,VA,12,,         588,          13,,          35,         198,         342,       7733,       1091,       6282,         360,,,,,,,,,,
Henry County Sheriff Office,VA,12,,         180,           4,,          14,          22,         140,       1426,         431,         901,          94,,,,,,,,,,
Herndon Police Dept,VA,12,      24561,          49,           0,,           7,          18,          24,         367,          27,         332,           8,         199.5,            .0,,          28.5,          73.3,          97.7,       1494.2,         109.9,       1351.7,          32.6
Hopewell Police Dept,VA,12,      22305,         100,           3,,           4,          35,          58,         784,         233,         502,          49,         448.3,          13.4,,          17.9,         156.9,         260.0,       3514.9,       1044.6,       2250.6,         219.7
James City County Police Department,VA,12,,          59,           1,,          20,           9,          29,         912,         132,         750,          30,,,,,,,,,,
King George County Sheriff Office,VA,12,,          29,           0,,           9,           5,          15,         382,          58,         300,          24,,,,,,,,,,
Leesburg Police Dept,VA,12,      46951,          76,           1,,          20,           7,          48,         868,          48,         806,          14,         161.9,           2.1,,          42.6,          14.9,         102.2,       1848.7,         102.2,       1716.7,          29.8
Loudoun County Sheriff Office,VA,12,,         216,           4,,          62,          37,         113,       2677,         223,       2357,          97,,,,,,,,,,
Louisa County Sheriff Office,VA,12,,          42,           0,,          14,           3,          25,         520,          81,         411,          28,,,,,,,,,,
Lynchburg Police Dept,VA,12,      77757,         331,           1,,          36,          73,         221,       1980,         351,       1542,          87,         425.7,           1.3,,          46.3,          93.9,         284.2,       2546.4,         451.4,       1983.1,         111.9
Manassas Police Dept,VA,12,      41512,         122,           0,,          23,          38,          61,         847,          94,         703,          50,         293.9,            .0,,          55.4,          91.5,         146.9,       2040.4,         226.4,       1693.5,         120.4
Manassas Park Police Dept,VA,12,      16332,          16,           1,,           6,           3,           6,         204,          25,         165,          14,          98.0,           6.1,,          36.7,          18.4,          36.7,       1249.1,         153.1,       1010.3,          85.7
Martinsville Police Dept,VA,12,      13771,          56,           0,,           2,          20,          34,         501,          65,         409,          27,         406.7,            .0,,          14.5,         145.2,         246.9,       3638.1,         472.0,       2970.0,         196.1
Montgomery County Sheriff Office,VA,12,,          34,           0,,           9,           1,          24,         373,          83,         267,          23,,,,,,,,,,
Newport News Police Dept,VA,12,     181074,         796,          15,,          57,         246,         478,       5601,         991,       4266,         344,         439.6,           8.3,,          31.5,         135.9,         264.0,       3093.2,         547.3,       2355.9,         190.0
Norfolk Police Dept,VA,12,     247303,       1432,          29,,         140,         416,         847,      10861,       2039,       8052,         770,         579.0,          11.7,,          56.6,         168.2,         342.5,       4391.8,         824.5,       3255.9,         311.4
Orange County Sheriff Office,VA,12,,          10,           0,,           5,           3,           2,         281,          34,         232,          15,,,,,,,,,,
Petersburg Police Dept,VA,12,      31847,         165,           7,,          11,          56,          91,       1106,         346,         674,          86,         518.1,          22.0,,          34.5,         175.8,         285.7,       3472.9,       1086.4,       2116.4,         270.0
Pittsylvania County Sheriff Office,VA,12,,          48,           0,,          18,           4,          26,         517,         194,         302,          21,,,,,,,,,,
Poquoson Police Dept,VA,12,      12108,          17,           0,,           2,           0,          15,         137,          14,         119,           4,         140.4,            .0,,          16.5,            .0,         123.9,       1131.5,         115.6,         982.8,          33.0
Portsmouth Police Dept,VA,12,      97018,         594,          12,,          49,         176,         357,       5385,       1536,       3640,         209,         612.3,          12.4,,          50.5,         181.4,         368.0,       5550.5,       1583.2,       3751.9,         215.4
Powhatan County Sheriff Office,VA,12,,          19,           0,,           5,           1,          13,         234,          47,         177,          10,,,,,,,,,,
Prince George County Police Department,VA,12,,          42,           0,,          10,           9,          23,         371,          72,         289,          10,,,,,,,,,,
Prince William County Police Department,VA,12,,         689,           6,,          75,         244,         364,       6480,         685,       5480,         315,,,,,,,,,,
Radford Police Dept,VA,12,      16810,          89,           0,,          11,           7,          71,         414,          75,         328,          11,         529.4,            .0,,          65.4,          41.6,         422.4,       2462.8,         446.2,       1951.2,          65.4
Richmond (City) Bureau Of Police,VA,12,     212830,       1325,          37,,          44,         626,         618,       8734,       1821,       5967,         946,         622.6,          17.4,,          20.7,         294.1,         290.4,       4103.7,         855.6,       2803.6,         444.5
Roanoke (City) Police Dept,VA,12,      97927,         459,           9,,          45,         143,         262,       4448,         628,       3640,         180,         468.7,           9.2,,          46.0,         146.0,         267.5,       4542.2,         641.3,       3717.1,         183.8
Roanoke County Police Department,VA,12,,         116,           0,,          28,          10,          78,       1274,         232,       1007,          35,,,,,,,,,,
Rockingham County Sheriff Department,VA,12,,          54,           0,,          15,           1,          38,         384,         123,         253,           8,,,,,,,,,,
Salem Police Dept,VA,12,      25066,          24,           2,,           3,          12,           7,         605,          75,         503,          27,          95.7,           8.0,,          12.0,          47.9,          27.9,       2413.6,         299.2,       2006.7,         107.7
Shenandoah,VA,12,,          30,           1,,           8,           4,          17,         254,          75,         175,           4,,,,,,,,,,
Spotsylvania County Sheriff Office,VA,12,,         248,           6,,          35,          49,         158,       2174,         264,       1810,         100,,,,,,,,,,
Stafford County Sheriff Office,VA,12,,         177,           4,,          39,          28,         106,       2037,         173,       1791,          73,,,,,,,,,,
Staunton Police Dept,VA,12,      24007,          50,           1,,          15,           5,          29,         602,          71,         514,          17,         208.3,           4.2,,          62.5,          20.8,         120.8,       2507.6,         295.7,       2141.0,          70.8
Suffolk Police Dept,VA,12,      85475,         272,           7,,          39,          64,         162,       2588,         500,       1986,         102,         318.2,           8.2,,          45.6,          74.9,         189.5,       3027.8,         585.0,       2323.5,         119.3
Tazewell County Sheriff Office,VA,12,,          27,           0,,           9,           0,          18,         536,         109,         408,          19,,,,,,,,,,
Vienna Police Dept,VA,12,      16335,           9,           0,,           0,           2,           7,         210,          29,         178,           3,          55.1,            .0,,            .0,          12.2,          42.9,       1285.6,         177.5,       1089.7,          18.4
Virginia Beach Police Dept,VA,12,     450687,         738,          17,,         147,         305,         269,      11269,       1409,       9413,         447,         163.8,           3.8,,          32.6,          67.7,          59.7,       2500.4,         312.6,       2088.6,          99.2
Washington County Sheriff Office,VA,12,,          53,           2,,          23,           3,          25,         853,         142,         695,          16,,,,,,,,,,
Waynesboro Police Dept,VA,12,      21175,          46,           0,,          15,           8,          23,         690,         102,         555,          33,         217.2,            .0,,          70.8,          37.8,         108.6,       3258.6,         481.7,       2621.0,         155.8
Williamsburg Police Dept,VA,12,      15565,          25,           1,,           5,           6,          13,         196,          12,         176,           8,         160.6,           6.4,,          32.1,          38.5,          83.5,       1259.2,          77.1,       1130.7,          51.4
Winchester Police Dept,VA,12,      27163,          90,           1,,          26,          29,          34,       1007,         106,         868,          33,         331.3,           3.7,,          95.7,         106.8,         125.2,       3707.2,         390.2,       3195.5,         121.5
Wise County Sheriff Office,VA,12,,          47,           0,,          22,           6,          19,         528,         110,         382,          36,,,,,,,,,,
York County Sheriff Office,VA,12,,          83,           1,,          27,          11,          44,       1287,         152,       1101,          34,,,,,,,,,,

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Feb 14 2019 
