Portsmouth Police Dept,VA,12,     101167,         882,          18,          38,,         337,         489,       5057,       1101,       3602,         354,         871.8,          17.8,          37.6,,         333.1,         483.4,       4998.7,       1088.3,       3560.4,         349.9
Powhatan County Sheriff Office,VA,12,,           7,           0,           1,,           3,           3,         237,          66,         153,          18,,,,,,,,,,
Prince George County Police Department,VA,12,,          51,           0,          10,,          11,          30,         423,          98,         281,          44,,,,,,,,,,
Prince William County Police Department,VA,12,,         814,          14,          33,,         369,         398,       7480,       1420,       5393,         667,,,,,,,,,,
Radford Police Dept,VA,12,      14720,          55,           1,           8,,           7,          39,         542,         112,         402,          28,         373.6,           6.8,          54.3,,          47.6,         264.9,       3682.1,         760.9,       2731.0,         190.2
Richmond (City) Bureau Of Police,VA,12,     195708,       2041,          75,          78,,         985,         903,      10099,       2285,       6354,       1460,       1042.9,          38.3,          39.9,,         503.3,         461.4,       5160.2,       1167.6,       3246.7,         746.0
Roanoke (City) Police Dept,VA,12,      93554,         953,          12,          60,,         221,         660,       5301,         977,       3893,         431,       1018.7,          12.8,          64.1,,         236.2,         705.5,       5666.2,       1044.3,       4161.2,         460.7
Roanoke County Police Department,VA,12,,         165,           0,          17,,          15,         133,       1118,         251,         811,          56,,,,,,,,,,
Rockingham County Sheriff Department,VA,12,,          26,           1,           8,,           5,          12,         303,         101,         184,          18,,,,,,,,,,
Salem Police Dept,VA,12,      24900,          31,           0,           3,,          16,          12,         665,          89,         547,          29,         124.5,            .0,          12.0,,          64.3,          48.2,       2670.7,         357.4,       2196.8,         116.5
Shenandoah,VA,12,,          27,           0,           0,,           3,          24,         247,          54,         179,          14,,,,,,,,,,
Spotsylvania County Sheriff Office,VA,12,,         201,           4,          18,,          19,         160,       1659,           9,       1585,          65,,,,,,,,,,
Stafford County Sheriff Office,VA,12,,         156,           4,          22,,          39,          91,       1525,         192,       1173,         160,,,,,,,,,,
Staunton Police Dept,VA,12,      23570,          53,           0,           5,,          12,          36,         790,         115,         637,          38,         224.9,            .0,          21.2,,          50.9,         152.7,       3351.7,         487.9,       2702.6,         161.2
Suffolk Police Dept,VA,12,      79781,         397,           8,          27,,         106,         256,       2522,         427,       1950,         145,         497.6,          10.0,          33.8,,         132.9,         320.9,       3161.2,         535.2,       2444.2,         181.7
Tazewell County Sheriff Office,VA,12,,          27,           0,           4,,           3,          20,         575,         166,         371,          38,,,,,,,,,,
Virginia Beach Police Dept,VA,12,     442784,       1255,          19,         116,,         676,         444,      12895,       2056,      10241,         598,         283.4,           4.3,          26.2,,         152.7,         100.3,       2912.3,         464.3,       2312.9,         135.1
Washington County Sheriff Office,VA,12,,          58,           0,          12,,          11,          35,       1142,         212,         885,          45,,,,,,,,,,
Waynesboro Police Dept,VA,12,      21481,         104,           0,           4,,          13,          87,         650,         107,         498,          45,         484.1,            .0,          18.6,,          60.5,         405.0,       3025.9,         498.1,       2318.3,         209.5
Williamsburg Police Dept,VA,12,      11868,          27,           3,           5,,           8,          11,         234,          21,         199,          14,         227.5,          25.3,          42.1,,          67.4,          92.7,       1971.7,         176.9,       1676.8,         118.0
Winchester Police Dept,VA,12,      25369,         108,           0,           5,,          48,          55,       1402,         202,       1127,          73,         425.7,            .0,          19.7,,         189.2,         216.8,       5526.4,         796.2,       4442.4,         287.8
Wise County Sheriff Office,VA,12,,          51,           1,          14,,           2,          34,         474,         158,         278,          38,,,,,,,,,,
York County Sheriff Office,VA,12,,          62,           4,           8,,          22,          28,       1056,         162,         861,          33,,,,,,,,,,

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Feb 14 2019 
