Williamsburg Police Dept,VA,12,      11842,          25,           0,           6,,           9,          10,         317,          19,         285,          13,         211.1,            .0,          50.7,,          76.0,          84.4,       2676.9,         160.4,       2406.7,         109.8
Winchester Police Dept,VA,12,      24536,          73,           0,           9,,          30,          34,       1347,         169,       1125,          53,         297.5,            .0,          36.7,,         122.3,         138.6,       5489.9,         688.8,       4585.1,         216.0
Wise County Sheriff Office,VA,12,,          82,           2,          11,,           0,          69,         401,         125,         244,          32,,,,,,,,,,
York County Sheriff Office,VA,12,,          72,           0,          12,,          16,          44,       1051,         133,         875,          43,,,,,,,,,,

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

          Crime rates are not available for agencies that report data for less than 12 months of a year.

"         Newport News Police Dept Virginia 2003 - Due to changes in reporting practices, annexations, and/or incomplete data, 2003 burglary figure is not comparable to previous years' data."

"         Richmond (City) Bureau Of Police Virginia 2003 - Due to changes in reporting practices, annexations, and/or incomplete data, 2003 larceny-theft figure is not comparable to previous years' data."


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Feb 14 2019 
